codigo_partido	nombre	coalicion	partidos_coalicion	tradicional	temporalidad	gradonac	ideologia	paso_ideologia	justificacion_ideologia	grupo_representativo_1	paso1_gr	justificacion_gr_1	grupo_representativo_2	paso2_gr	justificacion_gr_2	part_alcaldia	part_asamblea	part_camara	part_concejo	part_gobernacion	part_presidencia	part_presidencia_1v	part_presidencia_2v	part_senado	fuente_ideologia	fuente_gr
19580001	"MOVIMIENTO DE UNIÓN Y RECONQUISTA - MUR"	0	""	0	"1958-1958"	99	4		""	99		""	99		""	0	0	0	0	0	1	0	0	0	""	"https://revistas.uniandes.edu.co/doi/epdf/10.7440/histcrit11.1995.01"
19580002	"MOVIMIENTO CATóLICO DE RESISTENCIA (MCR)"	0	""	0	"1958-1958"	99	4		""	99		""	99		""	0	0	0	0	0	0	0	0	0	""	""
19580003	"TERCERA FUERZA"	0	""	0	"1958-1958"	99	4		""	99		""	99		""	0	0	1	0	0	0	0	0	0	""	""
19589999	"OTROS PARTIDOS O MOVIMIENTOS DE 1958"	0	""	0	"1958-1958"	99	4		""	99		""	99		""	0	0	0	0	0	1	0	0	0	""	""
19600001	"MOVIMIENTO REVOLUCIONARIO LIBERAL - MRL"	0	""	0	"1958-1970"	99	3	5	"Es posible encontrar fuentes secundarias (prensa, documentos académicos, etc.) donde se habla de la tendencia ideológica de los PMC"	98		""	98		""	0	0	0	0	0	1	0	0	0	"QUÉ FUE, QUÉ HIZO Y QUÉ DEJÓ EL MRL - Archivo Digital de Noticias de Colombia y el Mundo desde 1.990 - eltiempo.com,Revista Nova Et Vetera - Universidad del Rosario (urosario.edu.co)"	""
19610001	"ALIANZA NACIONAL POPULAR - ANAPO"	0	""	0	"1970-2006"	0	1	2	"Se revisan los estatutos de los partidos y se asigna la etiqueta de izquierda si al menos tres posiciones políticas coinciden con ciertos criterios. Se clasifica como partido de derecha si al menos tres de las posiciones cumplen con ciertos criterios. Los partidos que no cumplen con al menos tres de dichas posiciones no son clasificados como de izquierda ni de derecha. "	98		""	98		""	1	1	1	1	0	1	0	0	1	"IDEARIO-DE-UNIDAD.pdf (polodemocratico.net),https://es.wikipedia.org/wiki/Alianza_Nacional_Popular,1_5.pdf (archivodelosddhh.gov.co)"	"https://repositorio.unal.edu.co/bitstream/handle/unal/3116/04CAPI03.pdf?sequence=4&isAllowed=y"
19629999	"OTROS PARTIDOS O MOVIMIENTOS DE 1962"	0	""	0	"1962-1962"	99	4		""	99		""	99		""	0	0	0	0	0	1	0	0	0	""	""
19669999	"OTROS PARTIDOS O MOVIMIENTOS DE 1966"	0	""	0	"1966-1966"	99	4		""	99		""	99		""	0	0	0	0	0	1	0	0	0	""	""
19690001	"MOVIMIENTO POLITICO COLOMBIA HUMANA"	0	""	0	"2022-2022"	0	4		""	99		""	99		""	0	0	1	0	0	0	0	0	0	""	""
19700001	"UNIDAD POPULAR"	0	""	0	"1972-1972"	0	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19700002	"MOVIMIENTO OBRERO INDEPENDIENTE Y REVOLUCIONARIO - MOIR"	0	""	0	"1972-2003"	0	1	1	"Se clasifica los partidos políticos como de izquierda o derecha en base a sus nombres o eslóganes"	4	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	98		""	1	1	1	1	1	0	0	0	1	"http://www.juventudpatriotica.com/portada/sites/default/files/adjuntos/2014/06/MARCELOT_ENTREVISTA_LIBRO_HOLGU_N_DIC06.pdf"	""
19700003	"PARTIDO DEL TRABAJO DE COLOMBIA - PTC"	0	""	0	"2003-2003"	0	1	2	"Se revisan los estatutos de los partidos y se asigna la etiqueta de izquierda si al menos tres posiciones políticas coinciden con ciertos criterios. Se clasifica como partido de derecha si al menos tres de las posiciones cumplen con ciertos criterios. Los partidos que no cumplen con al menos tres de dichas posiciones no son clasificados como de izquierda ni de derecha. "	98		""	98		""	1	1	0	1	1	0	0	0	0	"Partido del Trabajo de Colombia (moirista) - Wikipedia, la enciclopedia libre,La Bagatela | Unidad de los democratas,Partido del Trabajo de Colombia PTC - Inicio | Facebook"	"https://docplayer.es/28867442-Proyecto-de-programa-general-y-estatutos-del-partido-del-trabajo-de-colombia-ptc.html"
19700004	"MOVIMIENTO INDEPENDIENTE LIBERAL - MIL"	0	""	0	"2000-2000"	0	4		""	99		""	99		""	1	0	0	0	0	0	0	0	0	""	"https://www.refworld.org/country,COI,IRBC,,col,,3df4be2127,0.html"
19700005	"FRENTE UNIDO DE IZQUIERDA"	0	""	0	"1970-1970"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19700006	"ALIANZA DE IZQUIERDA"	0	""	0	"1970-1970"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19700007	"MOVIMIENTO DE ACCIÓN EDUCATIVA"	0	""	0	"1970-1970"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19700008	"FRENTE POPULAR ""INDEPENDIENTE"""	0	""	0	"1970-1970"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19700009	"PARTIDO POPULAR AGRARIO"	0	""	0	"1970-1970"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19700010	"LABORISTA"	0	""	0	"1970-1984"	99	4		""	99		""	99		""	0	1	0	0	0	1	0	0	0	""	""
19700011	"PARTIDO ""COMUNAL"" DE COLOMBIA"	0	""	0	"1970-1970"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19700012	"FRENTE DE OPOSICIÓN POPULAR"	0	""	0	"1970-1984"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19709999	"OTROS PARTIDOS O MOVIMIENTOS DE 1970"	0	""	0	"1970-1970"	99	4		""	99		""	99		""	0	1	0	0	0	1	0	0	0	""	""
19720001	"UNION NACIONAL DE OPOSICION - UNO"	0	""	0	"1972-1980"	0	1	3	"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida."	98		""	98		""	0	1	1	1	0	1	0	0	1	"Vista de La práctica genocida como política: El caso de la Unión Nacional de Oposición, UNO | Cambios y Permanencias (uis.edu.co),Unión Nacional de Oposición (Colombia) - Wikipedia, la enciclopedia libre,Memorias de la Unión Nacional de Oposición - Semanario Voz"	""
19720002	"SOCIAL DEMOCRATA CRISTIANO - SDC"	0	""	0	"1970-1974"	0	4		""	3	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	1	1	1	0	1	0	0	1	""	""
19720003	"PARTIDO SOCIALDEMOCRATA CRISTIANO"	0	""	0	"1972-1991"	0	4		""	3	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	1	1	1	0	1	0	0	0	""	""
19720004	"SOC/INT/CAMPESINO"	0	""	0	"1972-1972"	99	4		""	5	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	1	0	0	0	0	0	0	0	""	""
19729999	"OTROS PARTIDOS O MOVIMIENTOS DE 1972"	0	""	0	"1972-1972"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19749999	"OTROS PARTIDOS O MOVIMIENTOS DE 1974"	0	""	0	"1974-1974"	99	4		""	99		""	99		""	0	1	1	1	0	1	0	0	1	""	""
19750001	"FRENTE POR LA UNIDAD DEL PUEBLO - FUP"	0	""	0	"1978-1984"	0	1	3	"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida."	98		""	98		""	0	1	1	1	0	0	0	0	1	"Que es el Frente Unido del Pueblo? - William Ospina R. - Google Libros"	"http://biblioteca.clacso.edu.ar/clacso/se/20160308052924/13ele.pdf"
19760001	"CONFRATENIDAD POLÍTICA"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760002	"MOVIMIENTO CÍVICO COMUNITARIO"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760003	"LIGA MARXISTA LENINISTA"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760004	"MOVIMIENTO UNION REVOLUCIONARIA SOCIALISTA"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760005	"SOCIALISTA POPULAR CRISTIANO"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760006	"MOVIMIENTO BLOQUE SOCIALISTA"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760007	"FRENTE CIVICO COLOMBIANO"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760008	"MOVIMIENTO SOCIAL LABORISTA NACIONAL"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760009	"MOVIMIENTO SOCIAL OBRERO COLOMBIANO"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760010	"MOVIMIENTO NACIONALISTA POPULAR DE LAS RESERVAS"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760011	"MOVIMIENTO NACIONALISTA CAMPESINO"	0	""	0	"1976-1976"	99	4		""	5	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	1	0	1	0	0	0	0	0	""	""
19760012	"MOVIMIENTO TECNOCRACIA"	0	""	0	"1976-1986"	99	4		""	99		""	99		""	0	1	1	1	0	0	0	0	1	""	""
19760013	"FREPAR"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760014	"MOVIMIENTO LIBRE ARTESANAL ""MOLAR"""	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760015	"FRENTE SOCIALISTA, OBRERO Y CAMPESINO"	0	""	0	"1976-1976"	99	4		""	5	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	1	0	1	0	0	0	0	0	""	""
19760016	"MOVIMIENTO NO COMPROMETIDO"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760017	"MOVIMIENTO LABORISTA DE COLOMBIA"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760018	"ACCIÓN REGIONAL DEL MAGDALENA MEDIO"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760019	"REINTEGRACIÓN COMUN DEMOCRÁTICA"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760020	"MOVIMIENTO PROGRESISTA DEL ORITO"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19760021	"MOVIMIENTO COMUNAL DEL PUEBLO"	0	""	0	"1976-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19769999	"OTROS PARTIDOS O MOVIMIENTO DE 1976"	0	""	0	"1974-1976"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19770001	"PARTIDO SOCIALISTA DE LOS TRABAJADORES - PST"	0	""	0	"1980-1992"	0	1	1	"Se clasifica los partidos políticos como de izquierda o derecha en base a sus nombres o eslóganes"	98		""	98		""	1	1	1	1	1	1	0	0	1	"PST-Colombia – Partido Socialista de los Trabajadores-Colombia (pstcolombia.org)"	"http://fundacionpluma.info:8080/xmlui/handle/123456789/2506"
19780001	"MOVIMIENTO NACIONAL"	0	""	0	"1978-2006"	0	4		""	99		""	99		""	1	1	1	1	1	1	0	0	1	"Partido Movimiento Nacional | Congreso Visible (uniandes.edu.co)"	""
19780002	"MOVIMIENTO UNITARIO METAPOLITICO - MUM"	0	""	0	"1986-2022"	0	4		""	99		""	99		""	1	1	1	1	1	1	1	0	1	""	"https://revistas.javeriana.edu.co/index.php/univhumanistica/article/view/9852"
19780003	"PARTIDO FRENTE UNIDAD PUEBLO"	0	""	0	"1980-1982"	0	1	3	"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida."	98		""	98		""	0	1	1	1	0	0	0	0	1	"13ele.pdf (clacso.edu.ar)"	""
19780004	"MRN - MOVIMIENTO DE RENOVACIóN NACIONAL"	0	""	0	"1978-1978"	99	4		""	99		""	99		""	0	0	0	0	0	1	0	0	0	""	""
19780005	"MACN"	0	""	0	"1978-1978"	99	4		""	99		""	99		""	0	0	0	0	0	1	0	0	0	""	""
19780006	"UNIOS - UNION OBRERA Y SOCIALISTA"	0	""	0	"1978-1978"	99	4		""	99		""	99		""	0	0	0	0	0	1	0	0	0	""	""
19789999	"OTROS PARTIDOS O MOVIMIENTOS DE 1978"	0	""	0	"1978-1978"	99	4		""	99		""	99		""	0	1	1	1	0	1	0	0	1	""	""
19790001	"PARTIDO NUEVO LIBERALISMO"	0	""	0	"1982-2022"	0	3	3	"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida."	98		""	98		""	1	1	1	1	1	1	0	0	1	"https://revistas.urosario.edu.co/index.php/desafios/article/view/11037/10429rsal,Entre la persistencia y el cambio: reconfiguración del escenario partidista ... - Diana Hoyos Gómez - Google Libros"	"https://documentosnuevoliberalismo.com.co/documento-1/#page-content"
19800001	"FRENTE DEMOCRATICO"	0	""	0	"1980-1992"	0	4		""	99		""	99		""	0	1	1	1	1	1	0	0	1	"Frente Democrático (Colombia) | Nueva Sociedad (nuso.org)"	"https://nuso.org/articulo/frente-democratico-colombia/,https://nuso.org/articulo/frente-democratico-colombia/,https://nuso.org/articulo/frente-democratico-colombia/"
19800002	"MOVIMIENTO FIRMES"	0	""	0	"1980-1984"	0	1	3	"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida."	98		""	98		""	0	1	0	1	0	0	0	0	0	"Firmes - Wikipedia, la enciclopedia libre,Antología - Orlando Fals-Borda - Google Libros,TE-23809.pdf (pedagogica.edu.co)"	""
19800003	"MOVIMIENTO UNITARIO REGINISTA"	0	""	0	"1980-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19800005	"MOVIMIENTO INDEPENDIENTE"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800006	"MOVIMIENTO CíVICO"	0	""	0	"1980-1990"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800008	"MOVIMIENTO INDEPENDIENTE DE PARTIDOS POLÍTICOS"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800009	"SOCIAL POPULAR CRISTIANO"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800010	"MOVIMIENTO POR LAS CANDIDATURAS OBRERO POPULAR SOCIALISTA REVOLUCIONARIO"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800011	"ACCIÓN CÍVICA NACIONAL"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800012	"MOVIMIENTO DE UNIDAD DEMOCRÁTICA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800013	"SOCIALISTA DE LOS TRABAJADORES MOVIMIENTO POR LA CANDIDATURA DE LOS TRABAJADORES"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800014	"MOVIMIENTO DE ACCIÓN CÍVICA NACIONAL"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800015	"MOVIMIENTO FUERZA POPULAR"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800016	"MOVIMIENTO NACIONAL DE PENSIONADOS"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800017	"MOVIMIENTO AMIGOS DEL ORDEN Y RECONQUISTA MORAL ""AMOR"""	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800018	"MOVIMIENTO COALICIÓN BELISARISTA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800019	"MOVIMIENTO INTEGRACIÓN GREMIAL POPULAR"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800020	"MOVIMIENTO NACIONALISTA COLOMBIANO"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800021	"MOVIMIENTO NACIONAL BELISARISTA BIPARTIDISTA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800022	"SOCIALISTA COLOMBIANO"	0	""	0	"1980-1984"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800023	"MOVIMIENTO DE UNIDAD DE BASES POPULARES DE BOGOTÁ"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800024	"MOVIMIENTO ACCIÓN POLÍTICA DE LOS TRABAJADORES - MAPO"	0	""	0	"1980-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19800025	"MOVIMIENTO CÍVICO COMUNITARIO POR BOGOTÁ Y CUNDINAMARCA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800026	"MOVIMIENTO NACIONAL POPULAR BELISARISTA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800027	"ACCIÓN COMUNITARIA NACIONAL"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800028	"SOCIALISTA POPULAR"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800029	"NACIONAL DE LOS TRABAJADORES"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800030	"MOVIMIENTO CÍVICO COMUNAL DE BOGOTÁ Y NACIONAL DE COLOMBIA"	0	""	0	"1980-1986"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19800032	"MOVIMIENTO NACIONAL PARA PROGRESO COLOMBIANO"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800033	"MOVIMIENTO BIPARTIDISTA POPULAR"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800034	"MOVIMIENTO NACIONAL POPULAR DE PENSIONADOS"	0	""	0	"1980-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19800035	"MOVIMIENTO HUMANITARIO ""MOHEL"""	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800036	"VANGUARDIA IDEOLÓGICA REV. GAITANISTA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800037	"MOVIMIENTO POPULAR OPOSICIÓN UNIFICADA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800038	"MOVIMIENTO DE AGRUPACIÓN CAMPESINA"	0	""	0	"1980-1980"	99	4		""	5	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	1	0	0	0	0	0	0	0	""	""
19800039	"MOVIMIENTO CÍVICO POPULAR CAMPESINO"	0	""	0	"1980-1980"	99	4		""	5	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	1	0	0	0	0	0	0	0	""	""
19800040	"COMANDO POLÍTICO POR Y PARA CÚCUTA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800041	"MOVIMIENTO INDEPENDIENTE ""FUNDES"""	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800042	"MOVIMIENTO CÍVICO POPULAR DEL CATATUMBO"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800043	"MOVIMIENTO CIVICO AGRUPAR"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800045	"LABORISTA COLOMBIANO"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800046	"MOVIMIENTO CIVICO PRO-VIVIENDA DE RISARALDA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800047	"MOVIMIENTO POLITICO INDEPENDIENTE"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800048	"MOVIMIENTO DE UNIDAD CAMPESINA"	0	""	0	"1980-1986"	99	4		""	5	1	"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan"	99		""	0	1	0	0	0	0	0	0	0	""	""
19800049	"MOVIMIENTO DEL PUEBLO"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800050	"MOV. NAL. PARA CANDIDATOS DE LOS TRABAJADORES"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800051	"NACIONAL LABORISTA"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19800055	"MOVIMIENTO DE NEGRITUDES Y MESTIZAJE"	0	""	0	"1980-1984"	99	4		""	99		""	99		""	0	1	0	0	0	0	0	0	0	""	""
19809999	"OTROS PARTIDOS O MOVIMIENTOS DE 1980"	0	""	0	"1980-1980"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19820001	"PARTIDO UNIDAD DEMOCRATICA"	0	""	0	"1982-2006"	0	1	4	"Se realizan clasificaciones para partidos de corta duración, donde se analizan los estatutos formales o planes de gobierno (siguiendo el paso 2 o 3). También se consideran los viejos partidos que han cambiado su nombre, asignándoles la ideología del partido antecesor"	98		""	98		""	1	1	1	1	0	0	0	0	1	"http://congresovisible.org/congresistas/perfil/luis-carlos-avellaneda-tarazona/10/,https://es.wikipedia.org/wiki/Luis_Carlos_Avellaneda"	""
19820002	"MOVIMIENTO DE IZQUIERDA DEMOCRATICO"	0	""	0	"1982-1982"	0	1	1	"Se clasifica los partidos políticos como de izquierda o derecha en base a sus nombres o eslóganes"	98		""	98		""	0	1	1	1	0	0	0	0	0	""	""
19820003	"LIBERAL FRENTE DEMOCRATICO"	0	""	0	"1982-1982"	0	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820021	"MOVIMIENTO IZQUIERDISTA DEMOCRáTICO "	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820025	"MOVIMIENTO CíVICO POPULAR"	0	""	0	"1982-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19820027	"MOVIMIENTO CIVICO DE ACCION SOCIAL DE CUNDINAMARCA"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820028	"MOVIMIENTO UNION PATRIOTICA NACIONAL (UNPAN)"	0	""	0	"1982-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19820029	"ACCION CIVICA UNIDA POR BOGOTA Y CUNDINAMARCA - ACUBOC CON LOPEZ"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820030	"MOVIMIENTO SOCIAL DE PROGRESO NACIONAL"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820031	"PARTIDO LABORAL ANDINO"	0	""	0	"1982-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19820032	"MOVIMIENTO SOLIDARIDAD MORAL Y SOCIAL (SOMOS)"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820033	"MOVIMIENTO CIVICO CIUDADANO (M.C.C)"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820034	"MOVIMIENTO REGIONAL"	0	""	0	"1982-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19820035	"MOVIMIENTO UNION NACIONAL DE RESERVAS Y PENSIONADOS DE COLOMBIA (UNARPEC)"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820036	"MOVIMIENTO CRISTIANOS EN ACCION"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820037	"MOVIMIENTO PARA LA DEFENSA DE LA PROPIEDAD RAIZ"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19820038	"MOVIMIENTO CRISTIANO POPULAR"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19829999	"OTROS PARTIDOS O MOVIMIENTOS DE 1982"	0	""	0	"1982-1982"	99	4		""	99		""	99		""	0	1	1	1	0	1	0	0	1	""	""
19840024	"POR UNO MISMO"	0	""	0	"1984-1984"	99	4		""	99		""	99		""	0	0	0	1	0	0	0	0	0	""	""
19840025	"EN DEFENSA DEL MOVIMIENTO NACIONAL"	0	""	0	"1984-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19840026	"MOVIMIENTO CIVICO COMUNAL DE BOGOTA"	0	""	0	"1984-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19840027	"FRENTE UNIDO DEL SUR CIVICO Y SOCIAL"	0	""	0	"1984-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19840028	"MOVIMIENTO SOCIAL EDUCATIVO DE LAS COLONIAS Y BOGOTA"	0	""	0	"1984-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19840032	"MOVIMIENTO DE INTEGRACION BOYACENSE"	0	""	0	"1984-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19840033	"MOVIMIENTO ACCION SOCIAL PATRIOTICA ""ASP"""	0	""	0	"1984-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
19840035	"MOVIMIENTO POPULAR BELISARISTA"	0	""	0	"1984-1984"	99	4		""	99		""	99		""	0	1	0	1	0	0	0	0	0	""	""
