"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","cluster"
-3.37416632812408,0.110654262891192,2.84603074718278,-0.545198150415056,0.447515083333495,0.441468321556444,0.100690879935018,-2.26233184052956,0.933199398090126,-1.18201900253643,0.117376489781292,-0.0124495287613602,0.78020069517274,0.436039765529186,-0.155570655309141,-1.87266846446848,1.1318052220827,6.14214709354021,0.952143056278699,2.09230738437538,-2.97924031725311,-1.17619008658123,3.16178746581812,-0.248735148518907,-0.577135979599309,-0.669054738785031,0.0763730078333975,0.106233553913749,-0.0159130783802295,0.00868050434152736,"4"
-2.76630689288473,-1.38403026043103,0.142472732184591,0.788833219092894,0.254104266842189,0.396634962987146,-0.434584335993195,-1.12484543102296,-0.410518693769673,0.0618818958101378,0.0751977032724138,-0.00338434211355463,0.156680330170867,0.11946674685535,0.477801575193997,-0.553614401500029,0.427808555628936,-0.398461015686201,-0.0122563634605601,0.62462807251506,-0.730967673083545,-1.44957587777665,-0.259648426232432,0.0152632066848639,-0.662148885091686,-0.466981858740327,0.000323694085900543,-0.0177222673474793,-0.00330126073817094,-0.00310334869271115,"2"
-3.2634566548852,-0.435593397363096,-0.333025536358973,-0.0603617580143435,0.478967857105539,0.0660554974011352,-0.179206148100082,-1.34467572594061,-0.232631354931324,0.275101245655193,0.101199255696241,-0.0029110136042831,0.154074505968521,0.0819503741468406,0.542145878177732,-0.485487538065775,0.310512564517783,-0.617527266223917,-0.680428039209176,-0.1741935024363,-1.4877966086742,-1.84416507138036,-0.266234756801147,-0.849752369509824,0.112098673833782,0.923741754931031,-0.1315907497591,-0.464120264034253,0.00191322785505759,-0.00319736463782754,"2"
-3.37416632812408,0.110654262891192,2.84603074718278,-0.545198150415056,0.447515083333495,0.441468321556444,0.100690879935018,-2.26233184052956,0.933199398090126,-1.18201900253643,0.117376489781292,-0.0124495287613602,0.78020069517274,0.436039765529186,-0.155570655309141,-1.87266846446848,1.1318052220827,6.14214709354021,0.952143056278699,2.09230738437538,-2.97924031725311,-1.17619008658123,3.16178746581812,-0.248735148518907,-0.577135979599309,-0.669054738785031,0.0763730078333975,0.106233553913749,-0.0159130783802295,0.00868050434152736,"4"
0.399014811907736,3.08705597910482,2.43931309201769,1.13634700011457,0.426435867308979,0.790520930132225,-0.0395483538950603,-2.87996974959969,0.790445510356823,-1.0351279628414,0.103516460101221,-0.0223081658849818,0.826739075237508,0.393014669603928,0.0777618576449583,-1.84668472596175,1.29117728906889,6.35771311622529,0.613060538179846,2.17260104323831,-3.02538392288153,-1.51845553071159,3.06920111219482,-0.104974835555708,-0.0381206302437895,-0.810086119386423,0.712251895596856,0.0978115498013497,-0.0175514420207361,0.0234786751665711,"4"
-1.04726854922807,5.70348638246046,4.63858792511943,-0.674774929810553,-0.489491502228682,-1.35202302784555,0.659843766817287,-2.24238458620293,1.50281164182758,-1.05616457900392,-0.114409651174185,-0.0726330664163558,0.388322296221973,-0.168903658979613,-0.115434913732239,0.0231699044454066,1.01355498655327,6.70139405156533,-0.559319653849472,-1.83993740533423,0.412837698593927,0.335345816821894,3.61190495512273,0.282275220734033,1.33115206996579,0.460108330813809,-0.8929653954401,0.0327110175801114,0.0178246433383708,0.00382892836311305,"4"
-3.37416632812408,0.110654262891192,2.84603074718278,-0.545198150415056,0.447515083333495,0.441468321556444,0.100690879935018,-2.26233184052956,0.933199398090126,-1.18201900253643,0.117376489781292,-0.0124495287613602,0.78020069517274,0.436039765529186,-0.155570655309141,-1.87266846446848,1.1318052220827,6.14214709354021,0.952143056278699,2.09230738437538,-2.97924031725311,-1.17619008658123,3.16178746581812,-0.248735148518907,-0.577135979599309,-0.669054738785031,0.0763730078333975,0.106233553913749,-0.0159130783802295,0.00868050434152736,"4"
-3.37416632812408,0.110654262891192,2.84603074718278,-0.545198150415056,0.447515083333495,0.441468321556444,0.100690879935018,-2.26233184052956,0.933199398090126,-1.18201900253643,0.117376489781292,-0.0124495287613602,0.78020069517274,0.436039765529186,-0.155570655309141,-1.87266846446848,1.1318052220827,6.14214709354021,0.952143056278699,2.09230738437538,-2.97924031725311,-1.17619008658123,3.16178746581812,-0.248735148518907,-0.577135979599309,-0.669054738785031,0.0763730078333975,0.106233553913749,-0.0159130783802295,0.00868050434152736,"4"
-2.73595893618613,-0.199314743673561,-0.812777901388194,-0.775637149573843,0.127190767000631,-0.0224576393922572,0.437322901044198,0.25299346122458,0.396111145923056,0.200278745577292,0.0588654260169429,0.0127799802668963,0.125282329101764,0.128324395692785,-0.0243630243673474,0.153260134996436,-0.408369962836554,-0.329057322489555,-0.689864840639079,-0.601741569074586,-0.993395231879872,-0.299138120227475,0.0302919863169709,-1.50373327798578,0.591334152323072,0.194942572834675,-0.092807865671931,-0.564414518142087,0.00141130098766112,-0.00299727834329549,"2"
-2.92216326205881,-0.486167214077974,1.21397839217134,1.0622696830576,1.06418386235143,-0.554111120700444,-0.503645652286847,-0.090317006165586,-0.408684336251528,0.0708050503071979,-0.00557510415334601,-0.0020473683273508,0.0525471818414882,0.0211992770862194,0.360365377763433,0.227197830316438,0.0729451219416676,-0.216214184307666,0.20107882691212,-0.635993475053303,0.947074963595155,2.59300805115049,0.157241842546087,-0.357963824595769,0.3713528841705,-0.177028896248916,0.162619278212114,-0.0365062501499411,-0.002581695709378,0.00226526543779075,"2"
