"codigo_partido","nombre","cluster","tradicional","gradonac","ideologia"
20000422,"COALICION CONCEJO ARMENIA-ANTIOQUIA.MOVIMIENTO NACIONAL Y MOVIMIENTO RENOVACION DEMOCRATICA","2",0,0,4
20000423,"COALICION CONCEJO BARBOSA-ANTIOQUIA.FUERZA PROGRESISTA Y ALIANZA SOCIAL INDIGENA","3",0,0,3
20000424,"COALICION CONCEJO CALDAS-ANTIOQUIA.MOVIMIENTO UNION CRISTIANA Y PARTIDO LIBERAL","3",0,1,3
20000425,"COALICION CONCEJO CARAMANTA-ANTIOQUIA.ALIANZA SOCIAL INDIGENA Y MOVIMIENTO PROGRESISMO DEMOCRATICO","3",0,0,3
20000426,"COALICION CONCEJO CAUCASIA-ANTIOQUIA.PARTIDO LIBERAL Y MOVIMIENTO VIA ALTERNA","1",0,1,3
20000427,"COALICION CONCEJO CAUCASIA-ANTIOQUIA.MOIR Y MOVIMIENTO POLITICO COMUNAL Y COMUNITARIO DE COLOMBIA","3",0,0,3
20000428,"COALICION CONCEJO DONMATIAS-ANTIOQUIA.MC Y FUERZA PROGRESISTA","2",0,99,4
20000429,"COALICION CONCEJO ENVIGADO-ANTIOQUIA.MOVIMIENTO UNION CRISTIANA Y PARTIDO LIBERAL","3",0,1,3
20000430,"COALICION CONCEJO GOMEZ PLATA-ANTIOQUIA.PARTIDO CONSERVADOR Y FUERZA PROGRESISTA","1",0,1,3
20000431,"COALICION CONCEJO GUARNE-ANTIOQUIA.PARTIDO CONSERVADOR Y MOVIMIENTO RENOVACION DEMOCRATICA","1",0,1,3
20000432,"G.S.C GUATAPE UNIDO","2",0,0,4
20000433,"COALICION CONCEJO ITAGUI-ANTIOQUIA.PARTIDO LIBERAL Y MOIR","3",0,1,3
20000434,"MOVIMIENTO DE DISCAPACITADOS DE ANTIOQUIA","2",0,0,4
20000435,"COALICION CONCEJO MEDELLIN-ANTIOQUIA.PARTIDO LIBERAL Y MOIR","3",0,1,3
20000436,"COALICION CONCEJO MEDELLIN-ANTIOQUIA.MOVIMIENTO VIA ALTERNA Y MOVIMIENTO 19 DE ABRIL","3",0,0,1
20000437,"COALICION CONCEJO MEDELLIN-ANTIOQUIA.ALIANZA SOCIAL INDIGENA Y MOVIMIENTO SOCIALISMO DEMOCRATICO","3",0,0,3
20000438,"COALICION CONCEJO MEDELLIN-ANTIOQUIA.PARTIDO LIBERAL Y CONVERGENCIA CIUDADANA","1",0,1,3
20000439,"COALICION CONCEJO MEDELLIN-ANTIOQUIA.PARTIDO LIBERAL Y MOVIMIENTO UNION CRISTIANA","3",0,1,3
20000440,"COALICION CONCEJO MEDELLIN.PARTIDO LIBERAL Y MOVIMIENTO CIUDADANO","1",0,1,3
20000441,"MOVIMIENTO CIVICO ECOLOGICO EL RETIRO","2",0,0,4
20000442,"MOVIMIENTO DE RENOVACION GUARCE<U+00D1>A","2",0,0,4
20000443,"MOVIMIENTO CIVICO DEPORTIVO","2",0,0,4
20000444,"MOVIMIENTO CIVICO AMOR POR SONSON","2",0,0,4
20000445,"COALICION CONCEJO SONSON-ANTIOQUIA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000446,"COALICION CONCEJO SONSON-ANTIOQUIA.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000447,"COALICION CONCEJO TAMESIS-ANTIQUIA. PARTIDO CONSERVADOR Y MOVIMIENTO FUERZA PROGRESISTA","1",0,1,3
20000448,"COALICION CONCEJO YALI-ANTIOQUIA.MOVIMIENTO FUERZA PROGRESISTA Y PARTIDO LIBERAL","1",0,1,3
20000449,"COALICION CONCEJO TAME-ARAUCA.PARTIDO LIBERAL Y MOVIMIENTO POLITICO COMUNAL Y COMUNITARIO DE COLOMBIA","3",0,1,3
20000450,"COALICION CONCEJO BARANOA-ATLANTICO.PARTIDO LIBERAL Y PARTIDO VIRAJE SOCIAL","1",0,1,3
20000451,"COALICION CONCEJO BARANOA-ATLANTICO.PARTIDO SOCIALDEMOCRATA Y MOVIMIENTO POLITICO COMUNAL Y COMUNITARIO","3",0,0,3
20000452,"COALICION CONCEJO BARRANQUILLA-ATLANTICO.PARTIDO VIRAJE SOCIAL Y PARTIDO LIBERAL","1",0,1,3
20000453,"COALICION CONCEJO BARRANQUILLA-ATLANTICO.PARTIDO LIBERAL Y PARTIDO DEL SOCIALISMO DEMOCRATICO","1",1,1,3
20000454,"COALICION CONCEJO BARRANQUILLA-ATLANTICO.VOLUNTAD POPULAR - CAMBIO RADICAL - LAICOS POR COLOMBIA","1",0,0,3
20000455,"COALICION CONCEJO CAMPO DE LA CRUZ-ATLANTICO.PARTIDO LIBERAL Y PARTIDO VIRAJE SOCIAL","1",0,1,3
20000456,"COALICION CONCEJO GALAPA-ATLANTICO.PARTIDO LIBERAL Y PARTIDO VIRAJE SOCIAL","1",0,1,3
20000457,"COALICION CONCEJO MALAMBO-ATLANTICO.PARTIDO LIBERAL Y PARTIDO VIRAJE SOCIAL","1",0,1,3
20000458,"COALICION CONCEJO MALAMBO-ATLANTICO.PARTIDO LIBERAL Y ALIANZA DEMOCRATICA M-19","3",0,1,3
20000459,"COALICION CONCEJO PIOJO-ATLANTICO.MOVIMIENTO NACIONAL Y MOVIMIENTO CIVICO SERIEDAD POR COLOMBIA","2",0,0,4
20000460,"COALICION CONCEJO PIOJO-ATLANTICO.PARTIDO LIBERAL Y PARTIDO VIRAJE SOCIAL","1",0,1,3
20000461,"COALICION CONCEJO POLONUEVO-ATLANTICO.PARTIDO LIBERAL Y PARTIDO VIRAJE SOCIAL","1",0,1,3
20000462,"COALICION CONCEJO POLONUEVO-ATLANTICO.MPLC Y MCR","2",0,99,4
20000463,"COALICION CONCEJO PUERTO COLOMBIA-ATLANTICO.LIDER Y MOVIMIENTO NACIONAL","1",0,0,3
20000464,"COALICION CONCEJO REPELON-ATLANTICO.MOVIMIENTO NACIONAL Y MOVIMIENTO CIVICO SERIEDAD POR COLOMBIA","2",0,0,4
20000465,"COALICION CONCEJO SOLEDAD-ATLANTICO.ALIANZA DEMOCRATICA M-19 Y MORAL","3",0,0,3
20000466,"COALICION CONCEJO TUBARA-ATLANTICO.MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA Y MOVIMIENTO NACIONAL","2",0,0,4
20000467,"COALICION CONCEJO TUBARA-ATLANTICO.MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA Y MOVIMIENTO NACIONAL CONSERVADOR MNC","2",0,99,4
20000468,"COALICION CONCEJO TUBARA-ATLANTICO.  MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA Y MOVIMIENTO NACIONAL","2",0,0,4
20000469,"COALICION CONCEJO DE BOGOTA D.C.ALIANZA SOCIAL INDIGENA Y MOVIMIENTO POLITICO ANUPAC","3",0,0,3
20000470,"MOVIMIENTO POLITICO 'ANUPAC'","2",0,0,4
20000471,"COALICION CONCEJO BOGOTA D.C.MOVIMIENTO CIVICO INDEPENDIENTE MCI Y MOVIMIENTO NUEVA FUERZA DEMOCRATICA MNFD","2",0,0,4
20000472,"COALICION CONCEJO BOGOTA D.C.PARTIDO LIBERAL Y MOVIMIENTO CAMBIO RADICAL","1",0,1,3
20000473,"COALICION CONCEJO BOGOTA D.C.ALIANZA SOCIAL INDIGENA Y MOVIMIENTO CIUDADANO","3",0,0,1
20000474,"COALICION CONCEJO BOGOTA D.C. ALIANZA DEMOCRATICA M19 - CIUDADANOS POR BOYACA Y MOVIMIENTO VIA ALTERNA","1",0,0,1
20000475,"G.S.C .CIUDADANOS ACTIVOS","2",0,0,4
20000476,"COALICION CONCEJO BOGOTA D.C.PARTIDO LIBERAL Y ALIANZA DEMOCRATICA M19","3",0,1,3
20000477,"COALICION CONCEJO BOGOTA D.C.PARTIDO SOCIALDEMOCRATA - ANAPO Y MOIR","1",0,0,1
20000478,"COALICION CONCEJO BOGOTA D.C.MOVIMIENTO CONVERGENCIA CIUDADANA MCC Y PARTIDO VIRAJE SOCIAL","1",0,99,3
20000479,"COALICION CONCEJO BOGOTA D.C.MOVIMIENTO DE PARTICPACION COMUNITARIA Y MOVIMIENTO DE CONCERTACION CIVICA","2",0,0,4
20000480,"COALICION CONCEJO BOGOTA D.C.MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA Y MOVIMIENTO CIUDADANO","3",0,0,1
20000481,"COALICION CONCEJO BOGOTA D.C.FUERZA PROGRESISTA - PARTIDO LIBERAL - PARTIDO CONSERVADOR Y MOVIMIENTO CAMBIO RADICAL","1",0,1,3
20000482,"COALICION CONCEJO BOGOTA D.C.PARTIDO LIBERAL Y PARTIDO VIRAJE SOCIAL","1",0,1,3
20000483,"COALICION CONCEJO ARJONA-BOLIVAR.MOIR Y MOVIMIENTO APERTURA LIBERAL","3",0,0,3
20000484,"COALICION CONCEJO ARJONA-BOLIVAR.MOVIMIENTO NACIONAL Y PARTIDO LIBERAL","1",0,1,3
20000485,"MOVIMIENTO CIVICO D.F.G.","3",0,0,1
20000486,"COALICION CONCEJO CALAMAR-BOLIVAR.MORAL Y MOVIMIENTO VERDE OXIGENO","2",0,0,4
20000487,"COALICION CONCEJO CARTAGENA-BOLIVAR.MOVIMIENTO INDEPENDIENTE FRENTE DE ESPERANZA FE Y PARTIDO SOCIALDEMOCRATA","1",0,0,3
20000488,"COALICION CONCEJO CARTAGENA-BOLIVAR.PARTIDO LIBERAL Y MOVIMIENTO UNION CRISTIANA","3",0,1,3
20000489,"COALICION CONCEJO CARTAGENA-BOLIVAR.MOVIMIENTO UNION CRISTIANA Y PARTIDO LIBERAL","3",0,1,3
20000490,"COALICION CONCEJO CICUCO-BOLIVAR.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000491,"COALICION CONCEJO CICUCO-BOLIVAR.PARTIDO CONSERVADOR Y MIPOL","1",0,1,3
20000492,"COALICION CONCEJO MORALES-BOLIVAR.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000493,"COALICION CONCEJO SAN JACINTO-BOLIVAR.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000494,"COALICION CONCEJO SAN JACINTO-BOLIVAR.MOVIMIENTO NACIONAL Y PARTIDO LIBERAL","1",0,1,3
20000495,"COALICION CONCEJO SIMITI-BOLIVAR.PARTIDO LIBERAL Y MOVIMIENTO CIUDADANO","1",0,1,3
20000496,"COALICION CONCEJO SIMITI-BOLIVAR.PARTIDO SOCIALDEMOCRATA Y MOVIMIENTO CIUDADANO","1",0,0,1
20000497,"COALICION CONCEJO TURBANA-BOLIVAR.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000498,"COALICION CONCEJO ZAMBRANO-BOLIVAR.PARTIDO LIBERAL Y MOVIMIENTO VIA ALTERNA","1",0,1,3
20000499,"COALICION CONCEJO ALMEIDA-BOYACA.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000500,"COALICION CONCEJO ALMEIDA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000501,"COALICION CONCEJO CHINAVITA-BOYACA.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000502,"COALICION CONCEJO CHIQUINQUIRA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000503,"COALICION CONCEJO COMBITA-BOYACA.PARTIDO CONSERVADOR Y NUEVO LIBERALISMO","1",0,1,3
20000504,"COALICION CONCEJO DUITAMA-BOYACA.LAICOS POR COLOMBIA Y PARTIDO CONSERVADOR","1",0,1,2
20000505,"COALICION CONCEJO DUITAMA-BOYACA.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000506,"COALICION CONCEJO MONGUA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000507,"MOVIMIENTO CIVICO SOCIAL Y DEPORTIVO","2",0,0,4
20000508,"COALICION CONCEJO OICATA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000509,"COALICION CONCEJO OICATA-BOYACA.PARTIDO LIBERAL Y FUERZA PROGRESISTA","1",0,1,3
20000510,"COALICION CONCEJO RAQUIRA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000511,"COALICION CONCEJO RONDON-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000512,"COALICION CONCEJO SANTA MARIA-BOYACA.PARTIDO CONSERVADOR Y PARTIDO SOCIALDEMOCRATA","1",0,1,3
20000513,"COALICION CONCEJO SIACHOQUE-BOYACA.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000514,"COALICION CONCEJO SIACHOQUE-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000515,"COALICION CONCEJO SORA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000516,"COALICION CONCEJO SUTATENZA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000517,"COALICION CONCEJO TIBASOSA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000518,"COALICION CONCEJO TOCA-BOYACA.PARTIDO CONSERVADOR Y MOVIMIENTO NUEVO LIBERALISMO MNL","1",0,1,3
20000519,"COALICION CONCEJO TOCA-BOYACA.PARTIDO CONSERVADOR Y MSC","1",0,1,3
20000520,"COALICION CONCEJO TOCA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000521,"COALICION CONCEJO TOPAGA-BOYACA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000522,"COALICION CONCEJO TUNJA-BOYACA.ANAPO Y MOVIMIENTO POLITICO CIUDADANOS POR BOYACA","1",0,0,3
20000523,"COALICION CONCEJO BELALCAZAR-CALDAS. MOVIMIENTO DE SALVACION NACIONAL Y MOVIMIENTO CIVICO INDEPENDIENTE","1",0,0,3
20000524,"COALICION CONCEJO BELALCAZAR-CALDAS.MOVIMIENTO CIVICO INDEPENDIENTE Y MOVIMIENTO DE SALVACION NACIONAL","1",0,0,3
20000525,"COALICION CONCEJO MANIZALES-CALDAS.MOVIMIENTO CIUDADANO Y PARTIDO SOCIALDEMOCRATA","1",0,0,1
20000526,"COALICION CONCEJO MANIZALES-CALDAS.MOIR Y PARTIDO DEL SOCIALISMO DEMOCRATICO","2",0,0,4
20000527,"G.S.C RETOMEMOS EL CAMINO","2",0,0,4
20000528,"PUNTO DE PARTIDA A LA EQUIDAD S","2",0,0,4
20000529,"COALICION CONCEJO PALESTINA-CALDAS.MOVIMIENTO CIVICO INDEPENDIENTE MCI Y MCPC","2",0,0,4
20000530,"COALICION CONCEJO BELEN DE LOS ANDAQUIES-CAQUETA.MOVIMIENTO CONVERGENCIA CIUDADANA - ALIANZA DEMOCRATICA M19 Y MOVIMIENTO ALTERNA","1",0,0,1
20000531,"DEMOCRATICO DE INTEGRACION POR LA VIDA","2",0,0,4
20000532,"MOVIMIENTO INDEPENDIENTE QUERER ES PODER FONCEX","2",0,0,4
20000533,"ASOCIACION DE COCHEROS","2",0,0,4
20000534,"COMUNAL INDEPENDIENTE SECTOR CORDILLERA","2",0,0,4
20000535,"MOVIMIENTO COMUNITARIO INDEPENDIENTE","2",0,0,4
20000536,"COALICION CONCEJO FLORENCIA-CAQUETA.ALIANZA DEMOCRATICA M19 - MOVIMIENTO VIA ALTERNA Y CONVIVENCIA CIUDADANA","1",0,0,1
20000537,"COALICION CONCEJO FLORENCIA-CAQUETA.MOVIMIENTO PARTICIPACION POPULAR Y PARTIDO LIBERAL","1",0,1,3
20000538,"COALICION CONCEJO MORELIA-CAQUETA.ALIANZA DEMOCRATICA M19 - MOVIMIENTO VIA ALTERNA Y CONVIVENCIA CIUDADANA","1",0,0,1
20000539,"COALICION CONCEJO VALPARAISO-CAQUETA.PARTIDO CONSERVADOR Y MOVIMIENTO PARTICIPACION POPULAR","1",0,1,3
20000540,"COALICION CONCEJO ALMAGUER-CAUCA.MOVIMIENTO UNIONISTA - PARTIDO POPULAR COLOMBIANO - PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",0,1,2
20000541,"COALICION CONCEJO ALMAGUER-CAUCA.MOVIMIENTO UNIONISTA - PARTIDO LIBERAL Y PARTIDO POPULAR","1",0,0,3
20000542,"COALICION CONCEJO ALMAGUER-CAUCA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000543,"COALICION CONCEJO ALMAGUER-CAUCA.PARTIDO LIBERAL Y MOVIMIENTO UNIONISTA","1",0,1,3
20000544,"COALICION CONCEJO BUENOS AIRES-CAUCA.PARTIDO LIBERAL Y MOVIMIENTO POPULAR UNIDO","3",0,1,3
20000545,"COALICION CONCEJO CALDONO-CAUCA.PARTIDO POPULAR COLOMBIANO Y ANAPO","1",0,0,3
20000546,"MOVIMIENTO NUEVA INTEGRACION CAMPESINA","2",0,0,4
20000547,"COALICION CONCEJO MERCADERES-CAUCA.MOVIMIENTO UNIONISTA Y PARTIDO CONSERVADOR","1",0,1,2
20000548,"COALICION CONCEJO MERCADERES-CAUCA.PARTIDO CONSERVADOR Y MOVIMIENTO UNIONISTA","1",0,1,2
20000549,"COALICION CONCEJO MIRANDA-CAUCA.ALTERNATIVA DEMOCRATICA Y MOVIMIENTO UNIONISTA","1",0,0,3
20000550,"COALICION CONCEJO PATIA-CAUCA.ALIANZA SOCIAL INDIGENA Y MOVIMIENTO UNIONISTA","3",0,0,3
20000551,"MOVIMIENTO SERVIR COLOMBIA","2",0,0,4
20000552,"COALICION CONCEJO POPAYAN-CAUCA.CAMBIO RADICAL Y ANUPAC VISIONARIO","2",0,0,4
20000553,"COALICION CONCEJO POPAYAN-CAUCA.PARTIDO POPULAR COLOMBIANO Y ANAPO","1",0,0,3
20000554,"COALICION CONCEJO PUERTO TEJADA-CAUCA.PARTIDO LIBERAL Y ANAPO","1",0,1,3
20000555,"COALICION CONCEJO PUERTO TEJADA-CAUCA.MOVIMIENTO HUELLA CIUDADANA Y MOVIMIENTO POPULAR UNIDO","3",0,0,3
20000556,"COALICION CONCEJO SANTANDER DE QUILICHAO-CAUCA.PARTIDO LIBERAL Y ANAPO","1",0,1,3
20000557,"COALICION CONCEJO SANTANDER DE QUILICHAO-CAUCA.PPC Y ANAPO","1",0,0,3
20000558,"COALICION CONCEJO SANTANDER DE QUILICHAO-CAUCA.PARTIDO LIBERAL Y MIPOL","1",0,1,3
20000559,"COALICION CONCEJO TIMBIO-CAUCA.PARTIDO LIBERAL Y MOVIMIENTO UNIONISTA","1",0,1,3
20000560,"COALICION CONCEJO VILLARICA-CAUCA.PARTIDO LIBERAL Y ANAPO","1",0,1,3
20000561,"COALICION CONCEJO AGUACHICA-CESAR.MOVIMIENTO ALAS Y MOVIMIENTO MOIR","3",0,0,3
20000562,"COALICION CONCEJO BECERRIL-CESAR.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000563,"COALICION CONCEJO BECERRIL-CESAR.MOVIMIENTO MOIR - PARTIDO CONSERVADOR Y MOVIMIENTO ALAS","1",0,0,2
20000564,"COALICION CONCEJO BECERRIL-CESAR.PARTIDO CONSERVADOR - PARTIDO LIBERAL Y MOVIMIENTO ALAS","1",1,1,2
20000565,"COALICION CONCEJO BECERRIL-CESAR.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000566,"COALICION CONCEJO BECERRIL-CESAR.FUERZA PROGRESISTA FP - PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000567,"COALICION CONCEJO BECERRIL-CESAR.PARTIDO LIBERAL - PARTIDO CONSERVADOR Y MOVIMIENTO ALAS","1",1,1,2
20000568,"COALICION CONCEJO BOSCONIA-CESAR.MOVIMIENTO ALAS Y PARTIDO LIBERAL","1",0,1,3
20000569,"COALICION CONCEJO BOSCANIA-CESAR.PARTIDO LIBERAL Y MOVIMIENTO ALAS","1",0,1,3
20000570,"COALICION CONCEJO BOSCONIA-CESAR.MOVIMIENTO ALAS Y MOVIMIENTO MOIR","3",0,0,3
20000571,"COALICION CONCEJO CURUMANI-CESAR.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000572,"COALICION CONCEJO RIO DE ORO-CESAR.NUEVA FUERZA DEMOCRATICA E INTEGRACION REGIONAL IR","1",0,0,3
20000573,"COALICION CONCEJO RIO DE ORO-CESAR.MOVIMIENTO INTEGRACION REGIONAL IR Y NUEVA FUERZA DEMOCRATICA","1",0,0,3
20000574,"COALICION CONCEJO SAN DIEGO-CESAR.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000575,"COALICION CONCEJO SAN DIEGO-CESAR.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000576,"COALICION CONCEJO VALLEDUPAR-CESAR.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000577,"COALICION CONCEJO VALLEDUPAR-CESAR.MOVIMIENTO MOIR Y PARTIDO SOCIALDEMOCRATA COLOMBIANO","3",0,0,1
20000578,"COALICION CONCEJO ATRATO-CHOCO.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000579,"COALICION CONCEJO QUIBDO-CHOCO.MOVIMIENTO NACIONAL Y MOVIMIENTO CIUDADANO","1",0,0,3
20000580,"COALICION CONCEJO QUIBDO-CHOCO.ANAPO Y CAMBIO RADICAL","1",0,0,3
20000581,"COALICION CONCEJO AGUA DE DIOS-CUNDINAMARCA.MOVIMIENTO UNIONISTA Y PARTIDO CONSERVADOR","1",0,1,2
20000582,"COALICION CONCEJO ANOLAIMA-CUNDINAMARCA.PARTIDO CONSERVADOR Y APERTURA LIBERAL","1",0,1,2
20000583,"COALICION CONCEJO BOJACA-CUNDINAMARCA.ALIANZA SOCIAL INDIGENA Y ANUPAC","3",0,0,3
20000584,"COALICION CONCEJO CAJICA-CUNDINAMARCA.MOVIMIENTO SOMOS COLOMBIA Y PARTIDO CONSERVADOR","1",0,1,3
20000585,"COALICION CONCEJO CAJICA-CUNDINAMARCA.MOVIMIENTO NUEVO LIBERALISMO Y PARTIDO LIBERAL","1",0,1,3
20000586,"COALICION CONCEJO CAJICA-CUNDINAMARCA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000587,"COALICION CONCEJO CAPARRAPI-CUNDINAMARCA.FUERZA PROGRESISTA Y MOVIMIENTO POPULAR COLOMBIANO MPC","2",0,0,4
20000588,"COALICION CONCEJO CAQUEZA-CUNDINAMARCA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000589,"COALICION CONCEJO CHIA-CUNDINAMARCA.MOVIMIENTO 19 DE ABRIL Y UNION PATRIOTICA","3",0,0,1
20000590,"CHIA VISION 2010","2",0,0,4
20000591,"COALICION CONCEJO CHOACHI-CUNDINAMARCA.PARTIDO CONSERVADOR Y MOVIMIENTO UNIONISTA","1",0,1,2
20000592,"TRABAJADORES INDEPENDIENTE DE","2",0,0,4
20000593,"COALICION CONCEJO FUNZA-CUNDINAMARCA.ANAPO Y MOVIMIENTO NUEVO LIBERALISMO","1",0,0,3
20000594,"COALICION CONCEJO FUNZA-CUNDINAMARCA.PARTIDO LIBERAL Y MOVIMIENTO UNIONISTA","1",0,1,3
20000595,"COALICION CONCEJO FUNZA-CUNDINAMARCA.MOVIMIENTO UNIONISTA Y PARTIDO LIBERAL","1",0,1,3
20000596,"COALICION CONCEJO FUNZA-CUNDINAMARCA.MOVIMIENTO UNIONISTA Y PARTIDO CONSERVADOR","1",0,1,2
20000597,"COALICION CONCEJO FUNZA-CUNDINAMARCA.MOVIMIENTO INTEGRACION REGIONAL IR Y PARTIDO LIBERAL","1",0,1,3
20000598,"COALICION CONCEJO FUNZA-CUNDINAMARCA.PARTIDO CONSERVADOR Y MOVIMIENTO UNIONISTA","1",0,1,2
20000599,"COALICION CONCEJO FUSAGASUGA-CUNDINAMARCA.MOVIMIENTO CIVICO INDEPENDIENTE MCI Y MOVIMIENTO VIA ALTERNA","1",0,0,3
20000600,"COALICION CONCEJO FUSAGASUGA-CUNDINAMARCA.MOVIMIENTO UNAMONOS Y PARTIDO LIBERAL","2",0,1,4
20000601,"COALICION CONCEJO GACHANCIPA-CUNDINAMARCA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000602,"COALICION CONCEJO GUAYABETAL-CUNDINAMARCA.MOVIMIENTO NUEVO LIBERALISMO Y PARTIDO CONSERVADOR","1",0,1,3
20000603,"COALICION CONCEJO MANTA-CUNDINAMARCA.PARTIDO CONSERVADOR Y MOVIMIENTO SOMOS COLOMBIA","1",0,1,3
20000604,"MOVIMIENTO CIVICO POR LA RENOVACION DE MEDINA","2",0,0,4
20000605,"COALICION CONCEJO PASCA-CUNDINAMARCA.PARTIDO CONSERVADOR Y PARTIDO LIBERAL","1",1,1,3
20000606,"COALCION CONCEJO SIBATE-CUNDINAMARCA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000607,"COALICION CONCEJO SILVANIA-CUNDINAMARCA.MOVIMIENTO COMUNAL Y COMUNITARIO Y PARTIDO CONSERVADOR","3",0,1,3
20000608,"COALICION CONCEJO SIMIJACA-CUNDINAMARCA.PARTIDO LIBERAL Y MOVIMIENTO SOMOS COLOMBIA","1",0,1,3
20000609,"COALICION CONCEJO SOACHA-CUNDINAMARCA.PARTIDO CONSERVADOR Y MOVIMIENTO NUEVO LIBERALISMO","1",0,1,3
20000610,"COALICION CONCEJO SOACHA-CUNDINAMARCA.MOVIMIENTO VIA ALTERNA Y UNION PATRIOTICA UP","3",0,0,1
20000611,"MOVIMIENTO SOLIDARIDAD AGROPECUARIA","2",0,0,4
20000612,"MOVIMIENTO ALTERNATIVA CIVICA","2",0,0,4
20000613,"COALICION CONCEJO SUTATAUSA-CUNDINAMARCA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000614,"COALICION CONCEJO TABIO-CUNDINAMARCA.PARTIDO LIBERAL Y PARTIDO CONSERVADOR","1",1,1,3
20000615,"COALICION CONCEJO TABIO-CUNDINAMARCA.MOVIMIENTO POPULAR COLOMBIANO MPC Y MOVIMIENTO INTEGRACION REGIONAL IR","1",0,0,3
20000616,"COALICION CONCEJO TOCAIMA-CUNDINAMARCA.PARTIDO LIBERAL Y MOVIMIENTO PARTICIPACION COMUNITARIA","3",0,1,3
20000617,"COALICION CONCEJO VIANI-CUNDINAMARCA.PARTIDO LIBERAL Y MOVIMIENTO UNION CRISTIANA","3",0,1,3
20000618,"COALICION CONCEJO CERETE-CORDOBA.MOVIMIENTO APERTURA LIBERAL Y PARTIDO SOCIALDEMOCRATA COLOMBIANO","1",0,0,3
20000619,"COALICION CONCEJO MOMIL-CORDOBA.MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA Y MOVIMIENTO MORAL","3",0,0,3
20000620,"COALICION CONCEJO MONTERIA-CORDOBA.MOVIMIENTO UNIONISTA Y PARTIDO LIBERAL","1",0,1,3
20000621,"COALICION CONCEJO MONTERIA-CORDOBA.MOVIMIENTO APERTURA LIBERAL Y MOVIMIENTO NACIONAL","1",0,0,3
20000622,"COALICION CONCEJO PUEBLO NUEVO-CORDOBA.PARTIDO LIBERAL Y MOVIMIENTO MIPOL","1",0,1,3
20000623,"COALICION CONCEJO PUEBLO NUEVO-CORDOBA.MOVIMIENTO MIPOL Y PARTIDO LIBERAL","1",0,1,3
